0	0.21632156	0.14323679	0.92971087	0.5218521	0.21898119	0.19150525	
1	0.260013	0.6154568	0.88685083	0.3869911	0.49839085	0.41874054	
2	0.51257116	0.37850925	0.8903315	0.47003558	0.5185885	0.27782193	
3	0.6244998	0.14013825	0.80360043	0.25078005	0.5083784	0.158367	
4	0.63847303	0.66176015	0.90261585	0.41932738	0.5055434	0.3919044	
5	0.79007953	0.28524667	0.9201953	0.4227272	0.45506915	0.44001946	
6	0.9046877	0.73554385	0.8349865	0.39983588	0.5338342	0.81238496	
7	0.86578053	0.1230069	0.8808907	0.89244217	0.5569198	0.50174403	
8	0.90960157	0.8545116	0.7248732	0.06308404	0.6066296	0.3079193	
9	0.870423	0.17469607	0.89725	0.8651273	0.7087524	0.3182558	
10	0.6680261	0.9035525	0.8650288	0.09095155	0.51791555	0.4993648	
11	0.59195316	0.88862765	0.6286045	0.2044463	0.4917739	0.18349281	
12	0.818205	0.18064775	0.7358517	0.82067907	0.81735694	0.13626131	
13	0.61884403	0.09104224	0.72882366	0.81026584	0.69886667	0.59820825	
14	0.44113123	0.8914693	0.7004663	0.20615435	0.6255444	0.42806792	
15	0.9269425	0.08875629	0.854182	0.44337592	0.69016844	0.20613179	
16	0.67543226	0.21346065	0.84455216	0.6663056	0.86906993	0.44653141	
17	0.5148332	0.14666452	0.79372096	0.81408083	0.8398429	0.8460541	
18	0.65806866	0.0913243	0.58701074	0.14086379	0.83362067	0.35011357	
19	0.8351529	0.10684348	0.7224594	0.5294439	0.84320796	0.35132575	
20	0.75995445	0.63606405	0.67048705	0.36558703	0.8028326	0.31646404	
21	0.8917355	0.9210036	0.8902581	0.59779024	0.74119437	0.45864153	
22	0.7980582	0.669956	0.7332719	0.10524005	0.8290346	0.7031047	
23	0.79925025	0.8706818	0.8837889	0.8926214	0.75556904	0.77455425	
24	0.7549167	0.58065766	0.857991	0.286224	0.83879614	0.5324367	
25	0.9093202	0.3375792	0.6810164	0.121959105	0.6193803	0.55896634	
26	0.9313435	0.77730256	0.61481065	0.6279868	0.6048699	0.61285853	
27	0.89409643	0.6555782	0.64421415	0.08587938	0.5143633	0.5612723	
28	0.93035567	0.2559519	0.6608224	0.7001556	0.6146939	0.6006801	
29	0.91168255	0.4811504	0.59799147	0.707013	0.7432628	0.6198649	
30	0.6792039	0.83641154	0.4324133	0.077669166	0.5282957	0.26238567	
31	0.6920532	0.73933375	0.6269437	0.13540576	0.5741496	0.3885978	
32	0.72316045	0.4678205	0.70869195	0.5984859	0.69565403	0.448438	
33	0.9197412	0.6351895	0.6719313	0.13378541	0.76091975	0.18677323	
34	0.6772545	0.6481884	0.44190708	0.19266658	0.7233843	0.7882714	
35	0.8977762	0.48366335	0.5866961	0.5403469	0.83071035	0.46820146	
36	0.8835342	0.7728353	0.5165287	0.5097484	0.8200039	0.5368423	
37	0.81594324	0.29805934	0.4353093	0.18703948	0.70605	0.8237734	
38	0.8600498	0.9008326	0.43433428	0.64936405	0.6604047	0.38198957	
39	0.8653857	0.41540906	0.596645	0.89232093	0.52495474	0.50834703	
40	0.641298	0.62563276	0.60277706	0.8701198	0.6369287	0.6652964	
41	0.4779676	0.90072006	0.60760784	0.7113684	0.57549083	0.41270307	
42	0.47067317	0.4231429	0.51554024	0.03455109	0.6852963	0.294272	
43	0.21569367	0.35001066	0.60123336	0.10032918	0.61831105	0.1727353	
44	0.7140803	0.5616453	0.7004927	0.44875097	0.5841996	0.17430462	
45	0.51307327	0.06508695	0.6635444	0.33250558	0.5326599	0.58672345	
46	0.76715213	0.6245545	0.6006447	0.51488644	0.54679483	0.43374148	
47	0.86261266	0.09287404	0.5064129	0.3380508	0.31794137	0.7096357	
48	0.882172	0.83666396	0.42732364	0.15867424	0.20517816	0.78952813	
49	0.885198	0.6746769	0.50348586	0.360996	0.48634675	0.7745774	
50	0.8642044	0.08107223	0.49422836	0.88784844	0.32982188	0.35417747	
51	0.7327994	0.34913963	0.64606977	0.14349884	0.5155347	0.3911053	
52	0.6558043	0.8985371	0.6764215	0.65537643	0.40265876	0.45977864	
53	0.5946822	0.5278901	0.6241981	0.090570845	0.4114127	0.60994464	
54	0.697738	0.13484035	0.69490343	0.548692	0.45046604	0.6635547	
55	0.71931857	0.6505032	0.8209017	0.5549182	0.48953494	0.68103373	
56	0.7773242	0.86904573	0.6479929	0.57982695	0.39314625	0.6360304	
57	0.91334194	0.6311854	0.606319	0.1234863	0.22795752	0.6903381	
58	0.91391975	0.7386369	0.66738886	0.2921237	0.39055106	0.497414	
59	0.8812434	0.8688504	0.58692247	0.12907018	0.49592802	0.81609434	
60	0.8056168	0.52926254	0.4817686	0.96726334	0.6626644	0.33239418	
61	0.6891799	0.72571206	0.47008198	0.14276458	0.4070984	0.77101463	
62	0.9141398	0.48539028	0.6434747	0.30692476	0.54997104	0.28023818	
63	0.9065621	0.34026483	0.5817628	0.41767403	0.53069115	0.6592043	
64	0.21644248	0.13975485	0.5221439	0.9264143	0.1917595	0.21753258	
65	0.34765485	0.13896272	0.86301595	0.4712586	0.121999554	0.3560399	
66	0.34284756	0.67168194	0.9121599	0.36835265	0.40141937	0.26614067	
67	0.46380448	0.5422473	0.8103505	0.3395795	0.4674905	0.34872365	
68	0.5233587	0.083821125	0.9143698	0.44916913	0.3912119	0.32010972	
69	0.51892996	0.66908735	0.8948054	0.44083518	0.597605	0.5840783	
70	0.84282	0.6415908	0.7124106	0.5476505	0.39566916	0.30003998	
71	0.7789919	0.14761792	0.90363044	0.41662446	0.4140264	0.8109999	
72	0.8811819	0.6065566	0.80616057	0.08969246	0.4449291	0.8193467	
73	0.8350292	0.38580945	0.9028066	0.08467914	0.47312096	0.62396646	
74	0.91202015	0.13590667	0.883597	0.09394879	0.34251675	0.31567985	
75	0.9105968	0.6160643	0.87852836	0.7085688	0.35080358	0.55261075	
76	0.6384922	0.5233229	0.85296994	0.22497647	0.1871999	0.68182176	
77	0.85331863	0.48412877	0.90840733	0.18656686	0.20644267	0.23062623	
78	0.90915173	0.56821054	0.79069924	0.739961	0.20114464	0.33495298	
79	0.79374194	0.59962296	0.8836879	0.824057	0.2510703	0.83630735	
80	0.68261904	0.32712665	0.7738008	0.32543528	0.219157	0.54591894	
81	0.9060523	0.3245025	0.83401674	0.61106163	0.14693972	0.3608444	
82	0.8762672	0.48194262	0.71524405	0.61342406	0.17916481	0.5883408	
83	0.50924766	0.1273609	0.53168964	0.1417782	0.2030244	0.7925213	
84	0.9089872	0.115376465	0.8479921	0.2943373	0.19487582	0.4896966	
85	0.869129	0.096552126	0.14553294	0.11180904	0.28993624	0.77399343	
86	0.9124849	0.8724236	0.8292548	0.69884175	0.16417447	0.5498365	
87	0.8800363	0.46923548	0.083620474	0.1323854	0.17051147	0.27782983	
88	0.9101906	0.378319	0.09451409	0.40966344	0.25348946	0.41576502	
89	0.88166374	0.3273559	0.5273439	0.84545714	0.16882578	0.7591017	
90	0.71484804	0.5986554	0.4031777	0.711864	0.16965185	0.6029408	
91	0.73239166	0.54776245	0.9182339	0.8993144	0.17223269	0.15944414	
92	0.4795436	0.5524009	0.817121	0.16867477	0.17652085	0.47405815	
93	0.43445286	0.5837468	0.27348655	0.07699548	0.28504264	0.18272038	
94	0.49513766	0.5528498	0.27944	0.31989932	0.16890413	0.63902175	
95	0.8316086	0.103929915	0.3385206	0.66124237	0.1621162	0.21672015	
96	0.85101855	0.62295336	0.34185448	0.34449637	0.30716136	0.6339702	
97	0.88927007	0.2756646	0.25086915	0.4090083	0.3307321	0.8007743	
98	0.82603776	0.7294328	0.14367458	0.09421758	0.19683048	0.3596739	
99	0.4551106	0.37792522	0.2268722	0.6815448	0.36712238	0.57029945	
100	0.5645096	0.8923141	0.138942	0.1779062	0.22337312	0.38025492	
101	0.5965433	0.6723118	0.9265132	0.46792275	0.31856227	0.58539927	
102	0.6080953	0.86132354	0.10050003	0.35838223	0.2683428	0.5740623	
103	0.7627122	0.22955966	0.03630809	0.54680353	0.2291296	0.6519071	
104	0.7242406	0.1684751	0.24830739	0.13909203	0.4757299	0.58881813	
105	0.92032665	0.6964951	0.086676024	0.68680197	0.48595506	0.58180606	
106	0.8718635	0.090151876	0.29742977	0.12645708	0.3195777	0.48815158	
107	0.8856023	0.20386244	0.39727968	0.1426778	0.22623195	0.79017633	
108	0.27903435	0.6735011	0.36893585	0.8673955	0.35750008	0.4661531	
109	0.36242765	0.13802186	0.46537393	0.854993	0.3457656	0.12836292	
110	0.19777644	0.28935242	0.9397166	0.5621169	0.30117115	0.24616064	
111	0.34936395	0.8743917	0.8751297	0.34227484	0.46616125	0.14435592	
112	0.2581853	0.49214688	0.9304213	0.43516338	0.48855534	0.47944584	
113	0.46779647	0.22592495	0.9359951	0.48214215	0.41715088	0.40035892	
114	0.7315071	0.076194905	0.8873636	0.6067128	0.58142537	0.2734968	
115	0.606566	0.6143095	0.70034343	0.3634152	0.51260054	0.8392256	
116	0.8216386	0.8824179	0.84792584	0.3467636	0.67575794	0.17627786	
117	0.89055586	0.419737	0.89475095	0.3339821	0.7693281	0.23290633	
118	0.9265118	0.8123236	0.89264315	0.67344177	0.5825349	0.7018558	
119	0.7491176	0.4847934	0.9067085	0.12178364	0.7295642	0.83543724	
120	0.8954136	0.50284016	0.9242877	0.42922917	0.51702255	0.4003149	
121	0.91712576	0.7282808	0.85333204	0.81266123	0.62086385	0.41562906	
122	0.65768826	0.8669711	0.875863	0.16285765	0.6690622	0.7946654	
123	0.91642666	0.8089027	0.62446815	0.25276428	0.6463771	0.38739324	
124	0.87899417	0.3097832	0.89714235	0.62171215	0.59011334	0.8365987	
125	0.84442955	0.3029002	0.869232	0.11185634	0.8358105	0.579073	
126	0.8333359	0.8325103	0.8802534	0.72673875	0.825673	0.6032745	
127	0.90919197	0.8860418	0.8767368	0.8818636	0.78077745	0.3253722	
128	0.48271704	0.75498605	0.873679	0.1103035	0.78595823	0.5791187	
129	0.50034034	0.63781965	0.6414144	0.16251783	0.7804341	0.24092376	
130	0.6938272	0.88680243	0.8564146	0.69776326	0.80493945	0.22006309	
131	0.6019786	0.8674487	0.9007207	0.90234846	0.7447915	0.41473883	
132	0.24624471	0.5348456	0.8624276	0.11539002	0.6640746	0.59146285	
133	0.5291312	0.5657622	0.13161445	0.16203035	0.8554645	0.19947733	
134	0.5608159	0.89188766	0.105484724	0.7582939	0.7693918	0.27641073	
135	0.3124922	0.8552864	0.18749356	0.79556024	0.77838206	0.7973018	
136	0.28508398	0.43608636	0.29924914	0.28330135	0.7899343	0.48361683	
137	0.49639234	0.53110576	0.1525171	0.5281853	0.8029286	0.19496715	
138	0.564442	0.848288	0.23800656	0.6741973	0.5427781	0.48065114	
139	0.39691994	0.13930126	0.31651238	0.5246972	0.5450911	0.82869285	
140	0.57430494	0.47288594	0.33707026	0.3649372	0.6782771	0.52763754	
141	0.80162317	0.60609853	0.3648143	0.40158024	0.55865955	0.33294755	
142	0.88929915	0.111460395	0.12799571	0.28835353	0.43862608	0.38098654	
143	0.73876613	0.5489482	0.08781334	0.58121854	0.5588222	0.49930003	
144	0.8631668	0.3063551	0.1642133	0.86503714	0.8157902	0.7746451	
145	0.8991154	0.41949773	0.13575307	0.13564909	0.7709911	0.3101204	
146	0.8629158	0.45147684	0.11579176	0.8392548	0.596147	0.6159886	
147	0.8617245	0.33231288	0.14422004	0.100327045	0.7959162	0.5515512	
148	0.66883755	0.41082177	0.09778051	0.17055677	0.5944749	0.78896797	
149	0.8617201	0.33068526	0.10419082	0.34276152	0.608242	0.5461844	
150	0.85484636	0.8929291	0.12703246	0.18003656	0.77464086	0.7283316	
151	0.9064474	0.15221938	0.37870443	0.6453599	0.679061	0.6056015	
152	0.84483945	0.88079476	0.091759674	0.19598752	0.8154629	0.4560551	
153	0.8539861	0.13743664	0.49641657	0.67971027	0.8174121	0.44053522	
154	0.8796482	0.8165249	0.60852075	0.7434219	0.84338194	0.37864038	
155	0.6756004	0.8266928	0.31643948	0.12177767	0.80639297	0.45658192	
156	0.53746474	0.8509599	0.8507567	0.5633088	0.8157698	0.7322235	
157	0.71616924	0.9150746	0.1972213	0.5513801	0.82043093	0.3859458	
158	0.65778995	0.8652474	0.13843949	0.78370035	0.7987081	0.5039243	
159	0.72462857	0.3003363	0.33193722	0.108255506	0.8143047	0.19926676	
160	0.60097694	0.121821076	0.35476434	0.3191456	0.74194497	0.42071784	
161	0.7799072	0.7176326	0.29723132	0.58363575	0.7071278	0.49419916	
162	0.91081524	0.11001064	0.19840316	0.14261468	0.5800223	0.55154717	
163	0.9165843	0.8709869	0.31135917	0.651843	0.65589267	0.6464643	
164	0.8316417	0.5342858	0.2975838	0.12771155	0.46731037	0.81892353	
165	0.8722102	0.66052634	0.35295805	0.8808229	0.6911893	0.6141759	
166	0.68759656	0.8479275	0.4095595	0.88821036	0.5881927	0.55886173	
167	0.3669646	0.12659116	0.49502584	0.8452982	0.79298806	0.6620145	
168	0.56475073	0.7263922	0.26362303	0.847169	0.8294255	0.18664534	
169	0.2562779	0.7170125	0.11319604	0.17919324	0.7377625	0.39777583	
170	0.5252473	0.547539	0.32624388	0.27797523	0.6481775	0.16825625	
171	0.45610762	0.10906365	0.641463	0.35142073	0.77332485	0.53226274	
172	0.6336329	0.70499754	0.3783846	0.48219246	0.8381407	0.31428725	
173	0.8361247	0.129293	0.46246377	0.35522476	0.7691712	0.6019387	
174	0.8029579	0.8930051	0.29548103	0.100038335	0.63146454	0.80268097	
175	0.9005918	0.5541313	0.38959774	0.8411177	0.82018465	0.38456523	
176	0.8723548	0.13028601	0.42885655	0.85087746	0.7746659	0.19038382	
177	0.5466034	0.5691284	0.50309753	0.12734875	0.824695	0.5835237	
178	0.56352484	0.08800561	0.5394251	0.7736024	0.72386146	0.359281	
179	0.26831684	0.48736873	0.5328156	0.08618609	0.7110092	0.68511057	
180	0.26302683	0.17886049	0.83553755	0.43005854	0.7794855	0.79348475	
181	0.5061375	0.38310945	0.87594277	0.5918218	0.846723	0.40420243	
182	0.6419822	0.8580671	0.6346109	0.59507805	0.72255373	0.4480764	
183	0.88341737	0.4871519	0.62452334	0.52465534	0.76464194	0.16271152	
184	0.8978579	0.10558834	0.67470807	0.3051571	0.72344464	0.43421945	
185	0.87255406	0.88320273	0.54127926	0.88616276	0.66925734	0.47841635	
186	0.6986589	0.13811237	0.43590385	0.81341004	0.64400464	0.5634899	
187	0.73491514	0.89141613	0.528556	0.329394	0.7856349	0.4100931	
188	0.58691746	0.33243644	0.5065136	0.34178436	0.8309216	0.6439339	
189	0.86952853	0.87586755	0.43384615	0.33283573	0.8648372	0.704205	
190	0.8897432	0.08489957	0.5031842	0.13147816	0.57822716	0.74591815	
191	0.87637514	0.85881066	0.45070297	0.8622311	0.4664582	0.76686627	
192	0.8801122	0.35635924	0.30616808	0.2997774	0.77960247	0.7000902	
193	0.47747663	0.28971577	0.46238464	0.93454844	0.3815769	0.44046327	
194	0.3304302	0.8491882	0.3476613	0.8534683	0.17847823	0.45023218	
195	0.18881094	0.32073683	0.56101555	0.938324	0.27634066	0.3294948	
196	0.3760565	0.43998668	0.9099401	0.39376694	0.24450158	0.32571775	
197	0.26622537	0.7505008	0.8137082	0.33930874	0.4761873	0.3373317	
198	0.39551488	0.34485716	0.84944993	0.4928845	0.57934624	0.5764167	
199	0.5568682	0.52517307	0.88704515	0.592655	0.52325124	0.45576245	
200	0.44713855	0.8748686	0.7907016	0.45840493	0.47349876	0.7931284	
201	0.86442995	0.29756284	0.8953433	0.53554493	0.5208989	0.24032444	
202	0.8974228	0.89310414	0.60243016	0.22338648	0.5073055	0.17682657	
203	0.72491103	0.22206606	0.71093225	0.8938682	0.5888347	0.6932206	
204	0.62793875	0.90806013	0.6187595	0.20243506	0.47014487	0.5894768	
205	0.86597747	0.92425144	0.54578567	0.43506372	0.68663925	0.20149393	
206	0.8747647	0.5472358	0.69206893	0.3912211	0.68675303	0.6466536	
207	0.90339524	0.23613845	0.8124928	0.91938573	0.35753262	0.3047337	
208	0.62430286	0.08229995	0.6672537	0.22629815	0.41317084	0.8150433	
209	0.8982427	0.11543279	0.81538725	0.38394848	0.4309501	0.49710393	
210	0.90108603	0.17581637	0.83603495	0.87414414	0.3370174	0.6865291	
211	0.83553815	0.4012738	0.7727958	0.7783609	0.4427888	0.4062649	
212	0.5929121	0.14159197	0.85623115	0.066227295	0.39187878	0.5230475	
213	0.67529017	0.670742	0.5784773	0.12306266	0.22423053	0.17729013	
214	0.89057964	0.27982482	0.6201247	0.6909717	0.50764424	0.14810658	
215	0.60660404	0.32423106	0.7086958	0.853525	0.4307808	0.6200078	
216	0.48982674	0.09480896	0.6435119	0.12234094	0.40788713	0.5614214	
217	0.7461234	0.15501544	0.702336	0.48339537	0.3838115	0.16842894	
218	0.70878756	0.38666588	0.63733965	0.70465004	0.53313047	0.41615856	
219	0.5727003	0.22626464	0.55800676	0.8915679	0.41929045	0.861803	
220	0.61946464	0.07663035	0.6033158	0.35359362	0.34249365	0.44185063	
221	0.7624803	0.3725361	0.6864967	0.5756816	0.37527764	0.27762392	
222	0.73050493	0.42100847	0.61263645	0.65379924	0.58280647	0.66242063	
223	0.54437405	0.89464647	0.6243157	0.33213785	0.7182329	0.8515069	
224	0.87488216	0.14029506	0.5954774	0.35116875	0.43727192	0.41270602	
225	0.90448743	0.29045948	0.5725221	0.63999295	0.35411748	0.34543398	
226	0.9268186	0.65469223	0.47158185	0.11144279	0.51867175	0.28933442	
227	0.9178019	0.11675795	0.55587274	0.6391793	0.43378246	0.5406405	
228	0.8925681	0.11682612	0.6225053	0.9194172	0.514619	0.59764	
229	0.87506205	0.9027578	0.5416484	0.12140148	0.47737327	0.45063964	
230	0.6478669	0.90544343	0.5830385	0.12287717	0.72221863	0.5956778	
231	0.88770264	0.8806103	0.6201469	0.31059185	0.627571	0.6389932	
232	0.884154	0.545876	0.50704765	0.08268972	0.24551862	0.35027075	
233	0.91614187	0.41058075	0.7337951	0.669368	0.4271489	0.68887866	
234	0.8946373	0.522936	0.5249404	0.6705401	0.40671897	0.5675283	
235	0.8656766	0.09522829	0.5636733	0.12021681	0.34726053	0.20250869	
236	0.90675694	0.6469012	0.5721093	0.911801	0.46551123	0.522651	
237	0.84761626	0.90097415	0.58154684	0.8928936	0.39673555	0.51837426	
238	0.7859202	0.40112498	0.5852899	0.89545774	0.333333	0.18032594	
239	0.47221196	0.32208243	0.58027816	0.12850153	0.2772521	0.56016195	
240	0.75477046	0.286371	0.6021847	0.1025753	0.2191577	0.23353143	
241	0.7565159	0.91983664	0.6441501	0.37277985	0.21636719	0.5584658	
242	0.9279538	0.43429384	0.6148702	0.4767666	0.26558927	0.36080453	
243	0.90910524	0.39480782	0.68758047	0.8748498	0.25581494	0.49414027	
244	0.722512	0.8776211	0.58333355	0.80187327	0.16683313	0.50594306	
245	0.59344	0.6124045	0.5513015	0.15064637	0.19542333	0.56077427	
246	0.525191	0.38356495	0.5975223	0.5705405	0.26311135	0.7939427	
247	0.5991477	0.71618956	0.4916143	0.35402328	0.34470838	0.59614	
248	0.84923095	0.8645052	0.6426205	0.58978564	0.1776299	0.34678438	
249	0.68759227	0.0984058	0.2145244	0.83940476	0.19068414	0.35314345	
250	0.47950637	0.54364836	0.348199	0.808155	0.33135602	0.47550872	
251	0.32101357	0.89268744	0.17944236	0.5243276	0.16357544	0.51263845	
252	0.37155795	0.43218854	0.4105511	0.905702	0.3311427	0.23851264	
253	0.2178083	0.22330557	0.9363242	0.5567601	0.23893598	0.21857321	
254	0.20223622	0.62284523	0.84591275	0.45039675	0.61223245	0.5831492	
255	0.55160075	0.6968259	0.7820993	0.56003314	0.43687034	0.25569192	
256	0.50018084	0.11162891	0.9688865	0.5605721	0.13966073	0.54608214	
257	0.72757876	0.48990062	0.8651306	0.4406969	0.3684849	0.3774312	
258	0.91969323	0.30664843	0.79410386	0.30187845	0.3780208	0.17866872	
259	0.9068626	0.47077656	0.89636767	0.6466971	0.46370688	0.380087	
260	0.6689445	0.5110715	0.91336566	0.8298132	0.46990228	0.7636201	
261	0.58312166	0.13636419	0.8926099	0.3188723	0.33999234	0.56683666	
262	0.9104572	0.32282874	0.9131001	0.48287976	0.31663868	0.3316446	
263	0.9112697	0.087825984	0.8714783	0.84850574	0.36867008	0.45755297	
264	0.7168983	0.57559294	0.8468431	0.943945	0.5749318	0.39718568	
265	0.3992899	0.65653926	0.6788321	0.8705498	0.47768074	0.7800114	
266	0.65369743	0.42712352	0.896134	0.34268978	0.59601325	0.5091214	
267	0.87306833	0.75302404	0.9087634	0.5440484	0.4882995	0.4432515	
268	0.87842566	0.3518376	0.07087707	0.149699	0.38963512	0.17097485	
269	0.83587456	0.9190584	0.8950561	0.4647772	0.30668208	0.78631437	
270	0.8762477	0.85459614	0.11665742	0.069661774	0.46816295	0.3614466	
271	0.51289934	0.32571265	0.09832093	0.7837558	0.43746972	0.8182625	
272	0.7120092	0.6243202	0.8972395	0.7871583	0.42469078	0.48870203	
273	0.26779774	0.657963	0.15760551	0.105023935	0.4627693	0.79960936	
274	0.69315386	0.38604572	0.12197461	0.11083354	0.358854	0.3653437	
275	0.73335373	0.6596917	0.123216495	0.63992596	0.21855633	0.18652771	
276	0.59604526	0.6596575	0.90006083	0.8885464	0.1987329	0.5795299	
277	0.31100872	0.4908903	0.14146507	0.13590702	0.20801969	0.64747494	
278	0.64854175	0.54512274	0.13207346	0.23767547	0.19114609	0.17529467	
279	0.7053757	0.6576363	0.88243896	0.6938174	0.18302362	0.40116516	
280	0.501451	0.72734755	0.7929443	0.6356482	0.16516154	0.7039873	
281	0.77343196	0.51144385	0.11643113	0.3212358	0.16209885	0.53803915	
282	0.88434523	0.58396125	0.08107407	0.57746494	0.20707172	0.36962235	
283	0.88620996	0.6788607	0.8741388	0.6438362	0.14752714	0.726141	
284	0.83097905	0.57644206	0.39517048	0.49887985	0.16332	0.828832	
285	0.8957004	0.66104996	0.22877291	0.3573917	0.17839305	0.38660493	
286	0.8973764	0.52094626	0.130313	0.10464882	0.18777217	0.6757917	
287	0.8824553	0.38976827	0.88966465	0.8412707	0.19039088	0.78375494	
288	0.9041029	0.22940688	0.8271877	0.14551269	0.16424459	0.36434987	
289	0.72588634	0.19398765	0.82266617	0.073942244	0.1590377	0.6660373	
290	0.733365	0.13646352	0.19990669	0.12613565	0.23828577	0.24777924	
291	0.87331605	0.8428756	0.11471213	0.5658725	0.18896657	0.8212941	
292	0.90455806	0.8943373	0.11669482	0.6797397	0.29580513	0.6032205	
293	0.8900111	0.43547648	0.28061816	0.13272311	0.20095618	0.19170797	
294	0.8654614	0.47713646	0.39647007	0.90020496	0.32610923	0.49657524	
295	0.86252797	0.8746436	0.15134344	0.84265035	0.23354158	0.20173576	
296	0.33204436	0.9086666	0.2481477	0.072287634	0.1599298	0.3547802	
297	0.5497376	0.69023037	0.32320192	0.281774	0.22607878	0.38123003	
298	0.5529846	0.44746858	0.44245842	0.39560592	0.32518345	0.57484716	
299	0.8578529	0.89549446	0.3491408	0.55848813	0.19449963	0.21760419	
300	0.8904801	0.8972142	0.12988317	0.8985171	0.27649596	0.4474624	
301	0.634819	0.37484923	0.17890148	0.89488894	0.4181595	0.4323791	
302	0.5410694	0.10515911	0.3742354	0.12084303	0.346334	0.3265689	
303	0.40786272	0.85003173	0.15618673	0.13001192	0.21715525	0.7060136	
304	0.48380086	0.10642203	0.13314962	0.38128448	0.26854736	0.26891127	
305	0.7111785	0.33808324	0.12897499	0.69478965	0.25864032	0.46018934	
306	0.8223412	0.88938904	0.14290752	0.22697198	0.33963042	0.14064762	
307	0.753628	0.71286356	0.12650478	0.2751725	0.51823336	0.44140843	
308	0.9039383	0.25860617	0.43017	0.08656478	0.45356008	0.42295048	
309	0.68869585	0.5769152	0.27365646	0.8663857	0.5392571	0.8288215	
310	0.88255036	0.31048825	0.3552479	0.30330765	0.44160324	0.33060303	
311	0.85529	0.7247262	0.25230658	0.6054086	0.39809808	0.7485349	
312	0.6594521	0.6953868	0.38371208	0.9085522	0.36324102	0.51170033	
313	0.49736515	0.12617546	0.46291518	0.9313369	0.32451135	0.3666515	
314	0.2541716	0.55372864	0.41395503	0.9046763	0.47634226	0.51893073	
315	0.2931075	0.8842032	0.076015145	0.7237481	0.34735632	0.23750347	
316	0.2107295	0.23442261	0.5551032	0.93529695	0.22428587	0.24721293	
317	0.22075967	0.059116285	0.90862936	0.48942876	0.20176977	0.1924634	
318	0.34976456	0.12706184	0.9233922	0.64061767	0.47318766	0.24736907	
319	0.2877656	0.5993143	0.830525	0.51701444	0.7532047	0.81801355	
320	0.63863075	0.8835122	0.88701713	0.38188264	0.5145329	0.274055	
321	0.48392814	0.57705265	0.8725759	0.32884127	0.76948714	0.2396039	
322	0.652866	0.8783644	0.85592014	0.63890344	0.5611593	0.30608875	
323	0.36155015	0.8673428	0.860827	0.6870032	0.52378905	0.7474505	
324	0.29617822	0.5282895	0.108623266	0.100014806	0.65534526	0.63623524	
325	0.52482575	0.3855554	0.07576437	0.44004917	0.75482696	0.38558742	
326	0.8664652	0.075189754	0.13376056	0.4882234	0.6571863	0.55136085	
327	0.91048235	0.84252185	0.16027978	0.34150526	0.60615814	0.26571125	
328	0.87226105	0.103495866	0.88918406	0.16132706	0.8450495	0.33314574	
329	0.8107964	0.41518492	0.8329383	0.82803464	0.8394182	0.7564801	
330	0.8323559	0.28699836	0.90106004	0.3029813	0.73922116	0.44404054	
331	0.8555109	0.90439713	0.8780974	0.29467112	0.7880559	0.5049442	
332	0.8899365	0.76522017	0.65834993	0.10395566	0.82903457	0.4404382	
333	0.92721266	0.33344942	0.83800757	0.49078813	0.8234823	0.60712224	
334	0.8194219	0.10036875	0.14598897	0.89709616	0.5009002	0.5336969	
335	0.868897	0.89488745	0.82852423	0.1365487	0.38090387	0.6321491	
336	0.8699703	0.57844836	0.90223306	0.56434613	0.61848515	0.59049815	
337	0.8683454	0.36606854	0.9063413	0.8098029	0.5814247	0.6852111	
338	0.8750533	0.870801	0.90833455	0.13345292	0.49432573	0.17277518	
339	0.67084706	0.42727357	0.84253883	0.8718104	0.6953013	0.54993385	
340	0.56992185	0.88283825	0.6558674	0.9028634	0.5025409	0.12448155	
341	0.27582157	0.894014	0.788193	0.21137236	0.7354578	0.7637298	
